character_id,voice_actor_id,voice_actor_name,voice_actor_language
253841,1212,"Reidies, Daniela",German
253841,57207,"Hinojosa, Amanda",Spanish
253841,11595,"Marques, Jussara",Portuguese (BR)
238767,64724,"Montana, Léana",French
238767,55804,"Ruis, Carolina",Portuguese (BR)
253846,264,"O'Shaughnessey, Colleen",English
253846,33727,"Moreau, Adeline",French
253846,61021,"Gallardo, Dafne",Spanish
253846,31349,"Frenz, Victoria",German
253846,34849,"Andreatto, Andressa",Portuguese (BR)
253871,55406,"Moreau, Clément",French
253871,43087,"Burns, Griffin",English
253871,57209,"Winslow, Marc",Spanish
253871,6923,"Jellinek, Julius",German
253871,43672,"Viana, William",Portuguese (BR)
253843,58007,"Njo Lobé, Daniel",French
253843,57473,"Selim, Erick",Spanish
253843,43055,"Schmidt, Tobias",German
253843,52903,"Ávila, Cassiano",Portuguese (BR)
253843,21909,"Mathis III, James C.",English
245500,60065,"Thuilier, Coralie",French
245500,53379,"Singer, Beatriz",Portuguese (BR)
253908,9910,"Laurent, Arnaud",French
253908,30665,"Roye, Nicolas",English
253908,40192,"Sierich, Bastian",German
253908,57328,"Leguizamo, Elliot",Spanish
253908,21199,"Zilse, Felipe",Portuguese (BR)
238769,28291,"Roux, Stéphane",French
253839,9910,"Laurent, Arnaud",French
253839,50839,"Colt Levy, Ryan",English
253839,21411,"John von Freyend, Tobias",German
253839,65292,"Torres, Nicholas",Portuguese (BR)
253844,57117,"Krüger, David",French
253844,860,"Haberkorn, Todd",English
253844,9166,"Fritzsche, Rainer",German
253844,21467,"Noya, Gabriel",Portuguese (BR)
245502,1616,"du Pac, Benoît",French
245502,5141,"Kumode, Robson",Portuguese (BR)
245499,56988,"Papineschi, Alexia",French
245499,56603,"Mello, Lia",Portuguese (BR)
253907,62275,"Hava, Alicia",French
253907,11369,"Morris, Cassandra Lee",English
253907,57812,"Schwarze, Clara",Spanish
253907,56906,"Gonçalves, Rafaela",Portuguese (BR)
253961,37861,"Trott, Abby",English
253961,52880,"Zadra, Rebeca",Portuguese (BR)
253961,77513,"Pérot, Claire",French
238768,76572,"Augrond, Olivier",French
238768,57026,"Luz, Ian",Portuguese (BR)
238768,44978,"Derksen, Simon",German
245505,36888,"Mills, Daman",English
245505,43671,"Assali, Heitor",Portuguese (BR)
245505,18973,"De Gracia, Ángel",Spanish
253840,47309,"Lauer, Mick",English
253840,21201,"Pestel, Arthur",French
253840,64189,"Gutiérrez, Roberto",Spanish
253840,52954,"Novaes, Rodolfo",Portuguese (BR)
253573,24245,"Lévy, Gilbert",French
253573,14487,"Campanile, Carlos",Portuguese (BR)
238763,,,
253578,,,
253960,1616,"du Pac, Benoît",French
245504,55500,"Herlin, Simon",French
245504,44013,"Borges, Silas",Portuguese (BR)
253909,26403,"Ronchewski, Stéphane",French
253909,860,"Haberkorn, Todd",English
253909,45772,"Rotermund, Sascha",German
253909,43640,"Marchetti, César",Portuguese (BR)
238766,57093,"Dos Santos, David",French
238766,55790,"Mafra, João Vitor",Portuguese (BR)
238766,46153,"Mutsuda, Masumi",Spanish
253959,74140,"Fédée, Mike",French
253959,17611,"Bentley, John Eric",English
253959,45529,"Iwannek, Michael",German
253959,66886,"Fiori, JV",Portuguese (BR)
245503,9887,"Diot, Marie",French
245503,45409,"Keller, Fernanda",Portuguese (BR)
238770,27647,"Guetat, Nessym",French
238770,21195,"Guarnieri, Caio",Portuguese (BR)
176605,26535,"Kubota, Miyu",Japanese
174933,34951,"Kitou, Akari",Japanese
186663,45210,"Koizumi, Moeka",Japanese
176606,40526,"Murakami, Natsumi",Japanese
176603,41615,"Sagara, Mayu",Japanese
176604,48147,"Maeda, Kaori",Japanese
182095,49423,"Yano, Hinaki",Japanese
199484,44461,"Uchida, Shuu",Japanese
176610,40589,"Tanaka, Chiemi",Japanese
176602,48606,"Onishi, Aguri",Japanese
176609,44059,"Sashide, Maria",Japanese
176608,46223,"Hayashi, Koko",Japanese
202297,55399,"Houmoto, Akina",Japanese
254033,47364,"Shimabukuro, Miyuri",Japanese
188307,25167,"Senbongi, Sayaka",Japanese
254034,29957,"Shimoji, Shino",Japanese
209590,14519,"Terakawa, Aimi",Japanese
254341,140,Yukana,Japanese
212518,42270,"Motomiya, Kana",Japanese
254576,90,"Sakamoto, Maaya",Japanese
23602,,,
255080,,,
254979,,,
245618,17635,"Furukawa, Makoto",Japanese
245619,39133,"Horie, Shun",Japanese
6769,212,"Ono, Daisuke",Japanese
42714,57,"Kuwashima, Houko",Japanese
245621,24875,"Uemura, Yuuto",Japanese
59787,12539,"Kokubun, Masato",Japanese
44931,,,
172163,,,
257214,,,
59789,12018,"Hatanaka, Tasuku",Japanese
79849,198,"Takagi, Motoki",Japanese
132399,8983,"Nakamura, Eriko",Japanese
245622,97,"Toriumi, Kousuke",Japanese
257213,,,
79845,,,
146411,7512,"Akabane, Kenji",Japanese
150493,46944,"Chiba, Yuuki",Japanese
257215,,,
245620,7695,"Eguchi, Takuya",Japanese
257245,,,
42964,337,"Ootsuka, Houchuu",Japanese
155744,761,"Genda, Tesshou",Japanese
42711,5,"Suzumura, Kenichi",Japanese
83539,183,"Hirakawa, Daisuke",Japanese
59139,270,"Okamoto, Nobuhiko",Japanese
172119,823,"Takagaki, Ayahi",Japanese
59627,6017,"Kojima, Toshihiko",Japanese
248500,20204,"Moriyama, Mirai",Japanese
248500,55996,"de Bodinat, Anatole",French
248501,74309,"Gotou, Noa",Japanese
248501,64796,"Solomon, Lévanah",French
248505,74312,"Mizusawa, Shingo",Japanese
248505,63980,"Leroussel, Richard",French
248506,74313,"Uno, Shouhei",Japanese
248506,78503,"Bénard, Olivier",French
248504,13679,"Suzuki, Keiichi",Japanese
248504,56155,"Alane, Bernard",French
248502,74310,"Aoki, Munetaka",Japanese
248502,62280,"Arnaud, Marc",French
248503,74311,"Ichikawa, Miwako",Japanese
248503,45754,"Monceau, Jessica",French
92787,6372,"Tsuda, Kanji",Japanese
249249,74642,"Penguin, Kofun",Japanese
248896,54297,"Momoyama, Ion",Japanese
209476,,,
158806,,,
238451,,,
238449,,,
242833,,,
238452,,,
238450,,,
209476,,,
158806,,,
238451,,,
238449,,,
242833,,,
238452,,,
238450,,,
151865,,,
151865,,,
253729,,,
255252,,,
255253,,,
134420,7242,"Shingaki, Tarusuke",Japanese
134384,1489,"Maeno, Tomoaki",Japanese
256096,710,"Iwasaki, Masami",Japanese
134391,820,"Majima, Junji",Japanese
158591,278,"Sakaguchi, Daisuke",Japanese
134393,8639,"Tamaru, Atsushi",Japanese
134406,10064,"Iguchi, Yuuichi",Japanese
134388,12039,"Takahashi, Hidenori",Japanese
134424,784,"Miyashita, Eiji",Japanese
134382,20156,"Ishikawa, Kaito",Japanese
134381,12017,"Masuda, Toshiki",Japanese
150751,49808,"Ono, Masamu",Japanese
134385,7288,"Okitsu, Kazuyuki",Japanese
134415,14163,"Sakurai, Tooru",Japanese
134416,30853,"Enoki, Junya",Japanese
134423,18227,"Saitou, Souma",Japanese
134407,23249,"Yamashita, Seiichirou",Japanese
134422,14163,"Sakurai, Tooru",Japanese
134409,9580,"Satou, Takuya",Japanese
134386,97,"Toriumi, Kousuke",Japanese
134392,186,"Asanuma, Shintaro",Japanese
134419,17635,"Furukawa, Makoto",Japanese
134426,371,"Hamada, Kenji",Japanese
134411,220,"Tai, Yuuki",Japanese
134408,14163,"Sakurai, Tooru",Japanese
134400,9790,"Yamamoto, Kazutomi",Japanese
134395,7093,"Suzuki, Yuto",Japanese
134396,14469,"Asari, Ryouta",Japanese
134397,21971,"Yamashita, Daiki",Japanese
134398,41825,"Irie, Reona",Japanese
134399,28889,"Yamaya, Yoshitaka",Japanese
134404,167,"Kakihara, Tetsuya",Japanese
256097,19639,"Yanagita, Junichi",Japanese
134383,33049,"Hama, Kento",Japanese
190045,41759,"Wakayama, Akihisa",Japanese
190045,57904,"Douieb, Oscar",French
190045,43087,"Burns, Griffin",English
190045,66388,"Del Romano, Lorenzo",Italian
190047,11661,"Kurosawa, Tomoyo",Japanese
190047,1082,"Sands, Tara",English
190047,62363,"Sakji, Iliana",French
190048,65,"Miyano, Mamoru",Japanese
190048,52696,"Errigo Jr., David",English
190048,24293,"Méyère, Bruno",French
197646,58,"Ueda, Yuuji",Japanese
197646,50469,"Puatu, Griffin",English
245508,801,"Kase, Yasuyuki",Japanese
245508,13233,"Yurchak, Michael",English
245508,78047,"Sundberg, Yann",French
218162,38322,"Takeuchi, Ayako",Japanese
218162,1082,"Sands, Tara",English
252993,10929,Lynn,Japanese
252993,61631,"Yvette, Erin",English
252993,57000,"Lemineur, Cindy",French
190050,7263,"Hikasa, Youko",Japanese
190050,1085,"Diskin, Benjamin",English
190050,18861,"Homs, Nathalie",French
245507,53440,"Shirasu, Saho",Japanese
245507,61631,"Yvette, Erin",English
245507,56282,"Hervieux, Charlotte",French
190046,17215,"Tanezaki, Atsumi",Japanese
190046,56315,"Hautbois, Anouck",French
190046,35665,"Lindbeck, Erica",English
245506,27243,"Itou, Setsuo",Japanese
245506,52696,"Errigo Jr., David",English
245506,55722,"Gutton, Rémi",French
215545,51276,"Swindle, Christopher",English
215545,926,"Ueda, Youji",Japanese
250859,10989,"Shimazaki, Nobunaga",Japanese
238872,51534,"Miyata, Toshiya",Japanese
238877,86,"Fukuyama, Jun",Japanese
235719,17629,"Shiraishi, Haruka",Japanese
219084,,,
238873,51704,"Nishio, Yuuka",Japanese
191363,11743,"Morishima, Shuuta",Japanese
250862,7899,"Kitta, Izumi",Japanese
219083,51235,"Mano, Takumi",Japanese
250861,41752,"Mizunaka, Masaaki",Japanese
221248,21971,"Yamashita, Daiki",Japanese
238876,48325,"Yukimura, Eri",Japanese
191360,48507,"Shindou, Amane",Japanese
250860,52116,"Watase, Yuzuki",Japanese
238875,45209,"Iwata, Haruki",Japanese
191362,,,
250863,8,"Kugimiya, Rie",Japanese
238874,51615,"Kawashima, Reiji",Japanese
256651,,,
256648,66012,"Tsuruya, Haruto",Japanese
256646,,,
256644,,,
256643,63700,"Aono, Musubi",Japanese
251281,11361,"Tokui, Sora",Japanese
251282,8639,"Tamaru, Atsushi",Japanese
251283,46869,"Sekine, Arisa",Japanese
251284,48025,"Tsuyuzaki, Wataru",Japanese
251285,56372,"Morinaga, Ayato",Japanese
251286,75790,"Nakamura, Sakura",Japanese
227731,65129,"Tateishi, Rin",Japanese
227732,62413,"Aoki, Hina",Japanese
227734,65130,"Kohinata, Mika",Japanese
227735,46223,"Hayashi, Koko",Japanese
227730,53824,"Youmiya, Hina",Japanese
25087,14441,"Uesaka, Sumire",Japanese
3364,65,"Miyano, Mamoru",Japanese
171575,,,
33757,118,"Kamiya, Hiroshi",Japanese
146060,,,
191815,,,
25095,,,
25071,25,"Yasumoto, Hiroki",Japanese
141172,,,
141171,,,
170127,,,
33788,,,
8079,1,"Seki, Tomokazu",Japanese
41780,20,"Konishi, Katsuyuki",Japanese
146059,,,
25096,212,"Ono, Daisuke",Japanese
29743,672,"Kaji, Yuuki",Japanese
25097,,,
189308,,,
145734,10989,"Shimazaki, Nobunaga",Japanese
145733,34785,"Takahashi, Rie",Japanese
130007,68,"Yusa, Kouji",Japanese
254512,207,"Fukuen, Misato",Japanese
254513,8805,"Honda, Mariko",Japanese
254514,21543,"Hanamori, Yumiri",Japanese
199284,10989,"Shimazaki, Nobunaga",Japanese
199199,735,"Suzuki, Tatsuhisa",Japanese
2585,22,"Miki, Shinichiro",Japanese
3255,44513,"Aoki, Shiki",Japanese
173524,890,"Tomatsu, Haruka",Japanese
233632,245,"Hino, Satoshi",Japanese
231196,177,"Okiayu, Ryoutarou",Japanese
228260,21543,"Hanamori, Yumiri",Japanese
256883,1762,"Kimura, Ryouhei",Japanese
256663,8,"Kugimiya, Rie",Japanese
169279,90,"Sakamoto, Maaya",Japanese
162000,25167,"Senbongi, Sayaka",Japanese
257189,27,"Tamura, Yukari",Japanese
256273,44317,"Iwami, Manaka",Japanese
257190,27395,"Ozawa, Ari",Japanese
243180,120,"Shitaya, Noriko",Japanese
169591,16135,"Taneda, Risa",Japanese
79995,12041,"Ookubo, Rumi",Japanese
213043,21515,"Serizawa, Yuu",Japanese
222863,120,"Shitaya, Noriko",Japanese
169924,11622,"Sakura, Ayane",Japanese
203685,10765,"Kayano, Ai",Japanese
222865,229,"Imaruoka, Atsushi",Japanese
179613,24265,"Tanaka, Minami",Japanese
187694,207,"Fukuen, Misato",Japanese
134604,160,"Koyasu, Takehito",Japanese
201761,91,"Nakata, Jouji",Japanese
190702,112,"Midorikawa, Hikaru",Japanese
256884,494,"Terashima, Takuma",Japanese
257191,20156,"Ishikawa, Kaito",Japanese
256664,602,"Sonozaki, Mie",Japanese
226328,25329,"Mikami, Satoshi",Japanese
254337,8805,"Honda, Mariko",Japanese
145734,10989,"Shimazaki, Nobunaga",Japanese
145733,34785,"Takahashi, Rie",Japanese
130007,68,"Yusa, Kouji",Japanese
254512,207,"Fukuen, Misato",Japanese
254513,8805,"Honda, Mariko",Japanese
254514,21543,"Hanamori, Yumiri",Japanese
199284,10989,"Shimazaki, Nobunaga",Japanese
199199,735,"Suzuki, Tatsuhisa",Japanese
2585,22,"Miki, Shinichiro",Japanese
3255,44513,"Aoki, Shiki",Japanese
173524,890,"Tomatsu, Haruka",Japanese
233632,245,"Hino, Satoshi",Japanese
231196,177,"Okiayu, Ryoutarou",Japanese
228260,21543,"Hanamori, Yumiri",Japanese
256883,1762,"Kimura, Ryouhei",Japanese
256663,8,"Kugimiya, Rie",Japanese
169279,90,"Sakamoto, Maaya",Japanese
162000,25167,"Senbongi, Sayaka",Japanese
257189,27,"Tamura, Yukari",Japanese
256273,44317,"Iwami, Manaka",Japanese
257190,27395,"Ozawa, Ari",Japanese
243180,120,"Shitaya, Noriko",Japanese
169591,16135,"Taneda, Risa",Japanese
79995,12041,"Ookubo, Rumi",Japanese
213043,21515,"Serizawa, Yuu",Japanese
222863,120,"Shitaya, Noriko",Japanese
169924,11622,"Sakura, Ayane",Japanese
203685,10765,"Kayano, Ai",Japanese
222865,229,"Imaruoka, Atsushi",Japanese
179613,24265,"Tanaka, Minami",Japanese
187694,207,"Fukuen, Misato",Japanese
134604,160,"Koyasu, Takehito",Japanese
201761,91,"Nakata, Jouji",Japanese
190702,112,"Midorikawa, Hikaru",Japanese
256884,494,"Terashima, Takuma",Japanese
257191,20156,"Ishikawa, Kaito",Japanese
256664,602,"Sonozaki, Mie",Japanese
226328,25329,"Mikami, Satoshi",Japanese
254337,8805,"Honda, Mariko",Japanese
251867,,,
251866,,,
251869,,,
251868,,,
2578,185,"Hanazawa, Kana",Japanese
2581,13,"Kawasumi, Ayako",Japanese
2579,186,"Asanuma, Shintaro",Japanese
2582,477,"Yanaka, Hiroshi",Japanese
249598,5142,"Ishikawa, Yui",Japanese
249595,494,"Terashima, Takuma",Japanese
2584,89,"Makino, Yui",Japanese
249602,11641,"Kuno, Misaki",Japanese
2583,82,"Park, Romi",Japanese
2580,94,"Watanabe, Akeno",Japanese
249597,11661,"Kurosawa, Tomoyo",Japanese
15734,158,"Inoue, Marina",Japanese
249596,671,"Terasaki, Yuka",Japanese
249599,16635,"Hanae, Natsuki",Japanese
249600,2,"Sugita, Tomokazu",Japanese
249601,47364,"Shimabukuro, Miyuri",Japanese
244246,15877,"Kawanishi, Kengo",Japanese
244640,53824,"Youmiya, Hina",Japanese
244587,44058,"Itou, Yuina",Japanese
244535,49011,Fairouz Ai,Japanese
244677,47873,"Ueda, Hitomi",Japanese
244743,10765,"Kayano, Ai",Japanese
244397,48048,"Hasegawa, Ikumi",Japanese
244640,53824,"Youmiya, Hina",Japanese
244587,44058,"Itou, Yuina",Japanese
244535,49011,Fairouz Ai,Japanese
244677,47873,"Ueda, Hitomi",Japanese
244743,10765,"Kayano, Ai",Japanese
244397,48048,"Hasegawa, Ikumi",Japanese
240102,30901,"Naganawa, Maria",Japanese
240143,17215,"Tanezaki, Atsumi",Japanese
252376,185,"Hanazawa, Kana",Japanese
240145,26063,"Ueda, Reina",Japanese
240144,27459,"Matsuda, Satsumi",Japanese
240147,513,"Nakamura, Yuuichi",Japanese
240146,494,"Terashima, Takuma",Japanese
136826,,,
223407,41328,"Koga, Aoi",Japanese
136718,869,"Hayami, Saori",Japanese
223403,,,
223406,,,
136716,,,
136822,,,
223404,,,
223405,,,
7453,,,
22646,,,
4884,,,
32893,,,
85647,,,
5627,,,
85649,,,
2754,,,
64,,,
108597,,,
43093,,,
162401,,,
40,,,
723,,,
61,,,
85651,,,
62,,,
20175,,,
305,,,
309,,,
724,,,
26321,,,
249387,21515,"Serizawa, Yuu",Japanese
249384,7695,"Eguchi, Takuya",Japanese
252425,,,
249390,47625,"Komada, Wataru",Japanese
249385,24269,"Aoyama, Yoshino",Japanese
249391,98,"Hatano, Wataru",Japanese
249392,41187,"Kobayashi, Daiki",Japanese
249394,20096,"Nakajima, Yoshiki",Japanese
249393,41187,"Kobayashi, Daiki",Japanese
249386,18227,"Saitou, Souma",Japanese
249388,17075,"Nishiyama, Koutarou",Japanese
249389,46323,"Kamio, Shinichirou",Japanese
231381,,,
231383,,,
231378,,,
231380,,,
231379,,,
231377,,,
231385,,,
231382,,,
252691,,,
253774,,,
231381,,,
231383,,,
231378,,,
231380,,,
231379,,,
231377,,,
231385,,,
231382,,,
252691,,,
253774,,,
192452,64887,"Yuikawa, Asaki",Japanese
194767,513,"Nakamura, Yuuichi",Japanese
194765,20,"Konishi, Katsuyuki",Japanese
208914,60239,"Toya, Kikunosuke",Japanese
192453,,,
208915,671,"Terasaki, Yuka",Japanese
208940,77581,"Yamamoto, Takahiro",Japanese
208913,6686,"Yuuki, Aoi",Japanese
194769,48122,"Suzushiro, Sayumi",Japanese
194770,24209,"Hino, Mari",Japanese
208939,1538,"Aoyama, Yutaka",Japanese
252294,,,
252293,,,
194766,49423,"Yano, Hinaki",Japanese
208941,236,"Touchi, Hiroki",Japanese
208918,,,
245650,73072,Colon,Japanese
245653,73071,Jel,Japanese
245652,73070,"Kashiwabara, Masato",Japanese
245648,48552,Riinu,Japanese
245649,73073,Root,Japanese
245651,62415,Satomi,Japanese
253766,36811,"Noguchi, Yuri",Japanese
253765,45025,"Suzuki, Ryouta",Japanese
253768,61259,"Moriya, Saiko",Japanese
253767,77290,"Sakamoto, Kurumi",Japanese
256589,,,
256890,,,
256888,655,"Ise, Mariya",Japanese
257200,,,
257132,399,"Iwata, Mitsuo",Japanese
256398,399,"Iwata, Mitsuo",Japanese
254838,24269,"Aoyama, Yoshino",Japanese
215505,,,
223094,,,
222763,,,
223180,,,
222874,52860,"Amane, Kanon",Japanese
232597,,,
222122,,,
222352,,,
256889,158,"Inoue, Marina",Japanese
223095,,,
215580,35657,"Matsuda, Risae",Japanese
234566,,,
232598,,,
254835,,,
141183,60279,Yuina,Japanese
222345,,,
222342,,,
256769,,,
256771,,,
256770,,,
253698,10071,"Komatsu, Mikako",Japanese
253702,73791,"Espiritu, Abby",English
253702,15,"Takeuchi, Junko",Japanese
253705,428,"Kaida, Yuuko",Japanese
253703,40631,"Davenport, Skyler",English
253703,12666,"Tano, Asami",Japanese
253706,47045,"Salisbury, Katrina",English
253706,15903,"Ohashi, Ayaka",Japanese
246950,109,"Narita, Ken",Japanese
246950,34857,"Tergliafera, Chris",English
253700,17209,"Kubo, Yurika",Japanese
253700,38385,"McGuire, Kristen",English
253701,16,"Sugiyama, Noriaki",Japanese
253699,11184,"Touyama, Nao",Japanese
253699,11369,"Morris, Cassandra Lee",English
253707,,,
253704,49011,Fairouz Ai,Japanese
179678,,,
21093,,,
82259,,,
12361,,,
8064,,,
22687,,,
64,,,
12362,,,
241452,,,
18938,,,
2752,,,
40,,,
723,,,
61,,,
2072,,,
242014,,,
62,,,
305,,,
13018,,,
21804,,,
724,,,
26321,,,
20289,,,
128412,,,
3920,,,
231936,,,
238044,,,
257251,,,
257252,,,
48845,746,"Kumai, Motoko",Japanese
13564,90,"Sakamoto, Maaya",Japanese
13563,1074,"Yasumura, Makoto",Japanese
11809,348,"Shiraishi, Ryouko",Japanese
10765,470,"Koorogi, Satomi",Japanese
255783,,,
255782,,,
255781,,,
16307,113,"Koyama, Rikiya",Japanese
255822,,,
255821,,,
255780,,,
217910,,,
217906,,,
184049,,,
249616,53731,"Kawaguchi, Sakura",Japanese
249611,36811,"Noguchi, Yuri",Japanese
249617,47644,"Ishibashi, Momo",Japanese
249612,49708,"Takeda, Kaito",Japanese
249615,74824,"Uno, Shouma",Japanese
249621,54363,"Mino, Yudai",Japanese
249614,47841,"Yoshimura, Nanami",Japanese
249618,74825,"Sugiyama, Masato",Japanese
249613,53504,"Kusano, Taichi",Japanese
249619,74826,"Yamazaki, Mahana",Japanese
249620,52860,"Amane, Kanon",Japanese
250582,30901,"Naganawa, Maria",Japanese
238984,79,"Sakurai, Takahiro",Japanese
250583,12961,"Han, Megumi",Japanese
134763,,,
134766,,,
83561,,,
134768,,,
134769,,,
134764,,,
134767,,,
252364,1764,"Uchiyama, Kouki",Japanese
252363,65,"Miyano, Mamoru",Japanese
252365,21971,"Yamashita, Daiki",Japanese
252360,87,"Namikawa, Daisuke",Japanese
252359,591,"Tsuda, Kenjirou",Japanese
252362,672,"Kaji, Yuuki",Japanese
252361,356,"Shimono, Hiro",Japanese
253709,,,
253376,,,
255109,,,
176208,11184,"Touyama, Nao",Japanese
147858,11817,"Matsuoka, Yoshitsugu",Japanese
188157,,,
147860,21155,"Fujita, Akane",Japanese
199304,823,"Takagaki, Ayahi",Japanese
199290,,,
199291,,,
83549,,,
9272,,,
19274,,,
144902,,,
192916,,,
37480,,,
250964,,,
250966,,,
250965,,,
2909,,,
222352,,,
222291,,,
189269,,,
222244,,,
60323,,,
254837,,,
41132,,,
223180,,,
222355,,,
222123,,,
189269,,,
3891,,,
207534,,,
53521,,,
222345,,,
218344,,,
17947,,,
27162,,,
7042,,,
36904,,,
222475,,,
222123,,,
222474,,,
209632,,,
251025,,,
234571,,,
199750,,,
222830,,,
254959,,,
240082,,,
254839,,,
254836,,,
254838,,,
234568,,,
254960,,,
254835,,,
141183,,,
254837,,,
254834,,,
223630,,,
222763,,,
215506,,,
250964,,,
250966,,,
222351,,,
222352,,,
222120,,,
223704,,,
200449,,,
222356,,,
222355,,,
189269,,,
223703,,,
207534,,,
215505,,,
234564,,,
246010,,,
222765,,,
222291,,,
256164,599,"Toyosaki, Aki",Japanese
256165,21517,"Amamiya, Sora",Japanese
3891,,,
225626,,,
222764,,,
222118,,,
222828,,,
222244,,,
234568,,,
130935,212,"Ono, Daisuke",Japanese
130936,88,"Irino, Miyu",Japanese
130934,86,"Fukuyama, Jun",Japanese
130933,118,"Kamiya, Hiroshi",Japanese
130932,513,"Nakamura, Yuuichi",Japanese
89105,79,"Sakurai, Takahiro",Japanese
256388,,,
